회원번호,preperiod_제철구매비율,treatment_h4,p_control_logit,p_treated_logit,uplift_logit,p_control_rf,p_treated_rf,uplift_rf
515437184,0.0,0.0,0.04141375652739768,0.036272477987724934,-0.005141278539672743,0.06309297512759497,0.09602627582710102,0.03293330069950605
515630208,0.0994475138121546,1.0,0.9242259133688416,0.9420168977702874,0.017790984401445775,0.8682783316978324,0.9089599814879308,0.04068164979009836
515728576,0.0,,0.7939627040555175,0.8367952350114515,0.04283253095593398,0.8190188930173521,0.73006275331446,-0.08895613970289207
515778688,0.0879120879120879,0.0,0.759899504782775,0.7794776824678884,0.019578177685113385,0.7591118749222738,0.8315380132209094,0.07242613829863553
515860352,0.0,0.0,0.04914211370396644,0.04910370545900469,-3.8408244961748994e-05,0.07657559559324713,0.1098661452263684,0.033290549633121266
515875200,0.0,0.0,0.5967890096464513,0.6899382485483476,0.0931492389018963,0.44789113200719727,0.4496047038417357,0.0017135718345384077
515966144,0.1052631578947368,1.0,0.4441012944161135,0.42313077365868107,-0.020970520757432443,0.43112452666486706,0.40296246192438867,-0.028162064740478387
516040384,0.0,1.0,0.052690651152943524,0.04634419428826455,-0.006346456864678975,0.07921084909797808,0.09872008479815873,0.01950923570018065
516064512,0.0,0.0,0.0391056114674998,0.03495867780297051,-0.004146933664529291,0.06532626505575703,0.09639601751811058,0.03106975246235355
516083072,0.1285714285714285,0.0,0.7655702112202677,0.7061836155565356,-0.059386595663732056,0.714527364634464,0.606099451975617,-0.10842791265884699
516244544,0.2,1.0,0.6021810754533438,0.6033883443913673,0.0012072689380235868,0.6025464938004371,0.6513781673553203,0.04883167355488316
516257536,0.1232876712328767,,0.829906856676649,0.8308832276113942,0.0009763709347452298,0.7503182424345571,0.6828712340452117,-0.06744700838934548
516500672,0.15,,0.4792843201271533,0.4978741412234096,0.018589821096256343,0.43598186499849345,0.4239563246189769,-0.01202554037951653
516522944,0.0,0.0,0.07869971862412274,0.061068424126812265,-0.017631294497310476,0.09109194699827462,0.09344699393803069,0.002355046939756064
516578624,0.0,0.0,0.26449017908985917,0.21779422162172826,-0.046695957468130905,0.23020720884049847,0.2618299810738204,0.03162277223332191
516599040,0.0,0.0,0.31179006575390933,0.31470256546075986,0.0029124997068505354,0.33502878757077253,0.30583667094445544,-0.0291921166263171
516855168,0.1515151515151515,0.0,0.3835648589360542,0.3211004434886347,-0.062464415447419486,0.3665661466267664,0.3597854698312301,-0.006780676795536289
517126144,0.0677966101694915,0.0,0.542293773536072,0.5414041303441496,-0.0008896431919224179,0.4093760267141215,0.5958366973787215,0.18646067066459998
517194816,0.0769230769230769,0.0,0.890947909273049,0.9072815976042579,0.01633368833120885,0.8786180958495443,0.9168439913139261,0.03822589546438182
517231936,0.0833333333333333,0.0,0.3368733303006825,0.3693005325752178,0.03242720227453527,0.3865981456507182,0.39778988358618805,0.011191737935469848
517385984,0.0761904761904762,1.0,0.9581648560082929,0.9676769206024286,0.009512064594135672,0.9106137782239955,0.9301666318585352,0.019552853634539735
517528896,0.1054545454545454,0.0,0.9505171413405631,0.958779069782929,0.008261928442365951,0.9110121403909431,0.9221502528386849,0.011138112447741766
517610560,0.0,0.0,0.11276492814037556,0.10615152496101553,-0.006613403179360031,0.12328564538542258,0.130738711565218,0.007453066179795409
517714496,0.0,0.0,0.27323864069172976,0.29469773796590054,0.02145909727417078,0.2961967996175569,0.29770586564617907,0.0015090660286221635
517762752,0.0,0.0,0.3143977850376651,0.25793441909093756,-0.05646336594672752,0.3079298942845332,0.2858168300740489,-0.022113064210484312
517803584,0.0,0.0,0.0827893363996714,0.07236975017736359,-0.010419586222307806,0.10976671375387782,0.12368128380162073,0.013914570047742908
517825856,0.0,,0.042035515501322174,0.03385599109278772,-0.008179524408534457,0.07107569366874575,0.08386125164118152,0.012785557972435774
517918656,0.0,,0.2659615322140039,0.26439661806245907,-0.0015649141515448606,0.2340766464186368,0.22483638092153607,-0.00924026549710072
517939072,0.1428571428571428,0.0,0.11566673811367524,0.09055909182729094,-0.025107646286384303,0.1281515873433148,0.16588218561759163,0.03773059827427683
518128384,0.0833333333333333,,0.2324746871726031,0.19903952457123475,-0.03343516260136836,0.3173332279776881,0.34490422872730797,0.02757100074961988
518167360,0.0,0.0,0.11110253774258945,0.11656462392026078,0.005462086177671327,0.17821656722286464,0.1465207253226083,-0.031695841900256344
518197056,0.0,1.0,0.04713146389685436,0.032555674206692635,-0.014575789690161725,0.07766919662824699,0.06994264011422553,-0.00772655651402146
518338112,0.073170731707317,0.0,0.6646609135026238,0.7009559875499192,0.03629507404729537,0.7189427006855609,0.7145386889625103,-0.004404011723050605
518421632,0.0,0.0,0.05791755453978638,0.06049997794619021,0.0025824234064038346,0.09440514762864556,0.1309109859450234,0.03650583831637784
518518144,0.0,,0.7775285601573533,0.8163345448836222,0.03880598472626895,0.640109295611527,0.5288880435621675,-0.11122125204935951
518644352,0.0232558139534883,0.0,0.7025562537160682,0.7154961976654671,0.012939943949398902,0.6032076352125266,0.590417045200025,-0.012790590012501601
518655488,0.0,,0.21366226157095602,0.16708992810650428,-0.04657233346445175,0.16475490694842587,0.18730870840689293,0.022553801458467054
518659200,0.0,0.0,0.2965569465791419,0.24098511232788525,-0.05557183425125664,0.2550532125073381,0.2443885423497642,-0.010664670157573886
518777984,0.0,0.0,0.0368326854574465,0.03454969641207415,-0.002282989045372351,0.06550185444961114,0.10016874529458444,0.034666890844973305
519119488,0.1023622047244094,1.0,0.9092301802838437,0.9248567603162625,0.01562658003241879,0.8949793108105278,0.9177288678391138,0.022749557028585943
519152896,0.0,0.0,0.04789611188195167,0.040554966811223676,-0.007341145070727993,0.07934512894979207,0.09215105973104898,0.012805930781256913
519154752,0.0,,0.04232840482573512,0.03344397532623119,-0.00888442949950393,0.07227551275072087,0.0882229091378374,0.015947396387116522
519394176,0.0,0.0,0.20885666142841222,0.24094502282273586,0.03208836139432364,0.24701404767727664,0.3045479521514258,0.05753390447414919
519505536,0.0,1.0,0.30562754850631413,0.2712662907740207,-0.034361257732293427,0.3042055251247671,0.27463793649907686,-0.029567588625690255
519822912,0.0757575757575757,0.0,0.786624991461637,0.7925184439777461,0.005893452516109066,0.8366569463021193,0.8612309703531238,0.024574024051004506
519941696,0.0652173913043478,1.0,0.5070618350511792,0.5061078033322992,-0.0009540317188799774,0.5325583312892586,0.5442002005379925,0.011641869248733894
520169984,0.0,0.0,0.04727430764426789,0.030775533723158235,-0.016498773921109655,0.0792937949932156,0.07563616679295292,-0.0036576282002626775
521322560,0.008695652173913,0.0,0.8228717884814938,0.8450413648611056,0.02216957637961181,0.80397389872769,0.8179029208888001,0.013929022161110138
521662208,0.0434782608695652,0.0,0.35491252363329867,0.3645166017798407,0.009604078146542017,0.3633355202262464,0.3427231965569157,-0.02061232366933069
523076480,0.0,,0.053096859163058105,0.049635530732200575,-0.00346132843085753,0.08346828899891681,0.08934401775119877,0.005875728752281956
523353024,0.0,1.0,0.07572488498701747,0.0666667854128328,-0.009058099574184672,0.09127010201780872,0.13714889660338384,0.04587879458557512
523388288,0.0,0.0,0.05022503832436028,0.036385468264440175,-0.013839570059920106,0.06463836196454538,0.06355074431680463,-0.001087617647740749
524253184,0.0389610389610389,1.0,0.9421571149396898,0.9559089586744361,0.01375184373474636,0.9082625107967043,0.911249963621186,0.002987452824481762
524733888,0.0,1.0,0.06467157059555588,0.14798839853259618,0.0833168279370403,0.1265722703398737,0.20736412753028804,0.08079185719041435
524887936,0.25,,0.20793692909255607,0.1589817032238292,-0.04895522586872686,0.24868642115244985,0.23486075297329104,-0.013825668179158812
525556096,0.0,0.0,0.265549222094634,0.28639843949018473,0.020849217395550734,0.24907061715178888,0.24930502902519044,0.00023441187340156322
525778816,0.0,0.0,0.34598961339572937,0.3936263705442813,0.04763675714855192,0.2190316193813956,0.2215325451451388,0.0025009257637431948
525801088,0.0,1.0,0.07881796264643852,0.06553610874839745,-0.013281853898041068,0.12360848330392381,0.12926782358091135,0.005659340276987543
526146304,0.1818181818181818,0.0,0.33537707946185935,0.4727186945716644,0.13734161510980503,0.34502748729849236,0.34577025382948867,0.0007427665309963083
526194560,0.0,0.0,0.05380296819599507,0.03558254370175347,-0.018220424494241598,0.06798388560332157,0.06651751564965687,-0.001466369953664698
527580992,0.0,,0.24271333590047564,0.26381701684900755,0.021103680948531905,0.2880587022394735,0.32898171423924955,0.04092301199977605
527709056,0.0,0.0,0.04611330572863819,0.047002501428381596,0.0008891956997434045,0.0839887717150762,0.1063365329131254,0.02234776119804921
527770304,0.0769230769230769,1.0,0.6749709494949595,0.6395988123770648,-0.035372137117894664,0.6339105880715872,0.5904992941198893,-0.04341129395169785
527859392,0.0,0.0,0.07706811526050641,0.06487406213549772,-0.012194053125008694,0.0888385046637292,0.11720180853051794,0.028363303866788744
527881664,0.0754716981132075,0.0,0.5474715842783613,0.5810886169830494,0.03361703270468808,0.5441631277802744,0.5253193835822048,-0.018843744198069667
529442560,0.0,0.0,0.06166933052886951,0.04850436850314854,-0.01316496202572097,0.08172038977188537,0.09366057051276983,0.01194018074088446
529912128,0.0,0.0,0.05285905238846965,0.05097556468884674,-0.0018834876996229113,0.09141334272725517,0.11216715095379046,0.02075380822653529
530153408,0.032258064516129,0.0,0.8760220299902458,0.9056490586430204,0.029627028652774556,0.8391057911457545,0.9090576804538655,0.06995188930811103
530257344,0.0,0.0,0.20871968774865074,0.1528679147897008,-0.05585177295894994,0.1854700204874928,0.2620675995200803,0.07659757903258749
530619264,0.5,1.0,0.06389870107953553,0.03732026408453283,-0.026578436995002702,0.08740502006479392,0.09634783213397076,0.00894281206917684
530958912,0.0714285714285714,0.0,0.40157053496656014,0.3658403167075853,-0.03573021825897482,0.39435835298943644,0.39069460658149713,-0.0036637464079393167
531818240,0.1578947368421052,0.0,0.9198357691972385,0.9409163399254356,0.021080570728197023,0.856598254518382,0.8971160397052503,0.04051778518686833
532161600,0.0,0.0,0.15455611901554162,0.1488608266541288,-0.005695292361412807,0.18319752297292982,0.20044749327912634,0.017249970306196516
532232128,0.0,,0.22236014722650393,0.21792332925786154,-0.004436817968642398,0.25589042647344173,0.2516312096093644,-0.00425921686407732
532313792,0.0,0.0,0.4740934988929191,0.4612769173793131,-0.012816581513605985,0.4766098965143406,0.38740236988867954,-0.08920752662566106
533785600,0.0,0.0,0.04470095101839193,0.051281428928507775,0.006580477910115845,0.07725109618356601,0.11460022850817106,0.037349132324605044
533986048,0.0232558139534883,0.0,0.5610260384004908,0.5707326674840868,0.009706629083595986,0.3898755900913973,0.4967578427648477,0.10688225267345042
534398080,0.1025641025641025,0.0,0.7949117542320637,0.8340274805043114,0.039115726272247686,0.8014110986273428,0.8353011363768809,0.03389003774953803
535151616,0.0851063829787234,,0.3376908921298323,0.32908738370891516,-0.008603508420917116,0.41555443041390866,0.49562563770217694,0.08007120728826828
535645312,0.0,,0.10051369786906318,0.17744087753084023,0.07692717966177705,0.14072797755299812,0.16838920322612597,0.027661225673127843
535895872,0.0,0.0,0.7064039428714105,0.7613921268583024,0.05498818398689187,0.628761830319031,0.6484801718357572,0.019718341516726245
535929280,0.0,0.0,0.35386506685717906,0.3259454722122314,-0.027919594644947643,0.3601738691933482,0.30531580628328353,-0.054858062910064675
535999808,0.0112359550561797,1.0,0.4762183003778369,0.4677647263016411,-0.008453574076195791,0.43454015370279775,0.48784638245951756,0.05330622875671981
536489792,0.2,0.0,0.16848006818101352,0.15513707897929488,-0.013342989201718641,0.187190183124628,0.25369770442387546,0.06650752129924745
536526912,0.0,,0.14777994772496836,0.1569182042505148,0.009138256525546451,0.18066432058289736,0.1917975531375251,0.011133232554627753
536614144,0.0,0.0,0.06319324851400192,0.1038520076394591,0.04065875912545719,0.07713895608628323,0.10853126882838623,0.03139231274210301
536851712,0.0,1.0,0.10708783364723719,0.08913259754140551,-0.017955236105831676,0.10691238200849645,0.12856880811808868,0.02165642610959223
536892544,0.0,0.0,0.09448940140062338,0.07709266651158478,-0.017396734889038604,0.11717577303830025,0.12098506451144106,0.0038092914731408106
537211776,0.0256410256410256,0.0,0.7052034333129986,0.7619490223159587,0.05674558900296012,0.7584946746702833,0.711676282728959,-0.04681839194132431
537685056,0.0526315789473684,1.0,0.5404656743633709,0.5522507096017998,0.011785035238428887,0.5192567590890408,0.6135690674913619,0.09431230840232108
538421888,0.1,0.0,0.670853185052878,0.7256372341817379,0.05478404912885981,0.6095218951885103,0.6728171421063597,0.06329524691784938
538776384,0.0264900662251655,0.0,0.8594807285075282,0.8720916709359182,0.012610942428390004,0.8554282771465941,0.8875776928498718,0.03214941570327767
538861760,0.0571428571428571,0.0,0.5370605508336819,0.604991515520852,0.06793096468717008,0.49942414494784015,0.5313387098370345,0.03191456488919431
538882176,0.0,1.0,0.32858498307458034,0.3212537309707717,-0.007331252103808639,0.35634006371839044,0.3123336711990606,-0.04400639251932986
539099328,1.0,0.0,0.07506026530277547,0.050465624598980366,-0.024594640703795106,0.12051602820118905,0.14792125648263232,0.027405228281443275
539596736,0.0,,0.11273096135378945,0.17588475129716086,0.06315378994337141,0.13857136742378112,0.14587096081434084,0.0072995933905597166
539633856,0.0,0.0,0.11799868912484268,0.16848354251746173,0.050484853392619045,0.1395258180938237,0.19013707355874854,0.05061125546492484
539986496,0.0909090909090909,0.0,0.31279487473740336,0.24289799597589143,-0.06989687876151193,0.32015705487777985,0.2813735970987025,-0.038783457779077324
540305728,0.0555555555555555,0.0,0.25882164708750827,0.23236222616415148,-0.02645942092335679,0.30016123840836295,0.2839112262213369,-0.01625001218702604
540443072,0.1666666666666666,0.0,0.2782634746570704,0.25291075823976517,-0.025352716417305243,0.3248468799111896,0.2751588397155197,-0.049688040195669914
540541440,0.0,0.0,0.04385337331546972,0.03147124850079508,-0.012382124814674642,0.060824166561049706,0.07040064478954065,0.009576478228490948
540645376,0.0,0.0,0.05487695301937703,0.03497853729195261,-0.019898415727424415,0.09185112154764635,0.08954642201647273,-0.0023046995311736262
540769728,0.0533333333333333,0.0,0.6474050816818411,0.6468493242201291,-0.000555757461711992,0.6601708130281512,0.6427142842552651,-0.01745652877288606
540773440,0.131578947368421,0.0,0.6735447334236226,0.6487475266506955,-0.024797206772927183,0.579920655630559,0.5919500578782645,0.012029402247705545
540834688,0.0,0.0,0.05390995320452541,0.057299176965893844,0.0033892237613684373,0.07849044325305671,0.12400032417961147,0.045509880926554766
541150208,0.08,0.0,0.7343640794990592,0.8759156121613222,0.14155153266226295,0.7717702153255727,0.8042295818954566,0.03245936656988391
541222592,0.037037037037037,0.0,0.8464841790288191,0.8964334944657468,0.04994931543692771,0.8037327104452756,0.8140105706082805,0.010277860163004915
541306112,0.0491803278688524,,0.9242589972578827,0.9444622529462741,0.02020325568839132,0.8932939553776543,0.9176033846651334,0.024309429287479034
541649472,0.5,,0.07537476871035367,0.04853390597003755,-0.02684086274031612,0.09639499302391022,0.14843427062310796,0.05203927759919774
541716288,0.1775700934579439,,0.8876295775419141,0.9023046893737263,0.014675111831812249,0.876131182104851,0.8859517044973554,0.009820522392504416
541805376,0.0545454545454545,0.0,0.6547260513391747,0.7044619737900399,0.04973592245086522,0.6045597899398458,0.6821951506367455,0.07763536069689969
542521792,1.0,0.0,0.09871383069966073,0.06060182848522446,-0.03811200221443627,0.13894742993046774,0.1803503510753533,0.04140292114488556
542557056,0.0,0.0,0.3069652043130433,0.31697485341893256,0.010009649105889251,0.3128076316668904,0.28721427037542524,-0.025593361291465166
542575616,0.0,1.0,0.05585917386998081,0.04100096412348976,-0.014858209746491047,0.07524153301083633,0.06961223378512328,-0.00562929922571305
542651712,0.1724137931034483,0.0,0.7028661209023511,0.6855754037677494,-0.01729071713460173,0.6301807942631051,0.6045953232076896,-0.025585471055415532
542759360,0.0714285714285714,,0.27321186317224483,0.2368396886334111,-0.036372174538833735,0.25821156503226944,0.27580330156013944,0.017591736527869994
542770496,0.0,0.0,0.8616304439122735,0.8762495927827343,0.014619148870460785,0.6984702818389207,0.5711536159676629,-0.12731666587125778
542861440,0.1134328358208955,0.0,0.9638423402870148,0.971041901680821,0.007199561393806286,0.9164778690769478,0.9127072828010812,-0.003770586275866683
543024768,0.0,,0.048790250222395935,0.044858952613813875,-0.00393129760858206,0.07578628519058744,0.10295246252075582,0.02716617733016838
543058176,0.1969696969696969,1.0,0.6873707448520125,0.6884637943739542,0.0010930495219416692,0.7286199571592921,0.7287533686269224,0.00013341146763035105
543199232,0.0530973451327433,1.0,0.6545226721214504,0.6554111417568017,0.0008884696353512744,0.7228847264943725,0.755379454679018,0.032494728184645494
543301312,0.0,,0.23501726038881213,0.2069261939140909,-0.028091066474721232,0.27771808980691476,0.2651071357161389,-0.012610954090775839
543325440,0.0,0.0,0.10859853046316369,0.07807783279803332,-0.030520697665130367,0.12104874294111913,0.12988379673973652,0.00883505379861739
543462784,0.1111111111111111,1.0,0.1421684001153724,0.10439716767136517,-0.037771232444007236,0.17173672222452616,0.16018160378012916,-0.011555118444396995
543603840,0.125,0.0,0.21983513904725113,0.25422049253898527,0.03438535349173413,0.21850698299871482,0.32273076873438244,0.10422378573566762
543720768,0.0674846625766871,0.0,0.8185199695958117,0.829761771566242,0.011241801970430232,0.8193793445279034,0.881924726705526,0.06254538217762262
543891520,0.0,0.0,0.12370427172674958,0.10938860920115206,-0.014315662525597517,0.15880078913181092,0.16039261924708895,0.0015918301152780256
544143936,0.0,1.0,0.07318501116548168,0.06977885627386418,-0.0034061548916174966,0.11570224336304198,0.15611530325966913,0.04041305989662715
544340672,0.0,0.0,0.12857373730429897,0.13960970174361131,0.011035964439312346,0.15201960010241058,0.20121931009007465,0.04919970998766407
544351808,0.0210526315789473,0.0,0.7491429921467722,0.7665981175353804,0.017455125388608272,0.7665722261988589,0.8164742982016604,0.0499020720028015
544570816,0.0307692307692307,0.0,0.5971870539382262,0.6262938242956316,0.029106770357405387,0.5584713558790851,0.6545108471212063,0.09603949124212119
544626496,0.0,0.0,0.05678412668205447,0.06393954881004696,0.007155422127992486,0.09097469639524881,0.12876933741872454,0.037794641023475725
544901184,0.0853658536585365,0.0,0.4932745096533209,0.49389208078345975,0.0006175711301388276,0.5561522659255865,0.5635324796233268,0.007380213697740223
544917888,0.0833333333333333,0.0,0.43995018190719515,0.6467566416001478,0.20680645969295264,0.4154883288425955,0.47515583649931337,0.059667507656717855
545045952,0.0,0.0,0.2826957608567906,0.281280353918314,-0.0014154069384765822,0.3648115598865846,0.3265207061935715,-0.038290853693013105
545207424,0.0,,0.09628981797203506,0.09754046351460754,0.0012506455425724816,0.11391997710097533,0.15946124303984946,0.04554126593887413
545428288,0.1666666666666666,0.0,0.32590294498785743,0.31350760828475405,-0.012395336703103388,0.3331857334349349,0.3445473169865528,0.011361583551617871
545480256,0.0,0.0,0.3275581248653348,0.3190938383526419,-0.008464286512692931,0.3195987506123625,0.35365519788191535,0.03405644726955287
545615744,0.1428571428571428,0.0,0.1538760550727092,0.1534031290057146,-0.0004729260669946167,0.19367113779559061,0.23495205730249727,0.041280919506906655
545834752,0.0449438202247191,0.0,0.8596727823392338,0.8661097409389212,0.0064369585996874035,0.8012622207963098,0.682832129160265,-0.11843009163604479
546038912,0.073170731707317,0.0,0.5717142149331431,0.6259850464893896,0.05427083155624646,0.4706773935075496,0.5215486791007049,0.05087128559315529
546087168,0.0583941605839416,0.0,0.816287383856517,0.8351351702791208,0.018847786422603763,0.813441824440972,0.8617688111068675,0.04832698666589552
546116864,0.0,1.0,0.04691874699438785,0.034348856692716985,-0.012569890301670862,0.06192684412616198,0.06762310320574888,0.005696259079586902
546122432,0.0344827586206896,,0.9109814595177597,0.936101739077443,0.025120279559683323,0.8686763286383085,0.8454934117537153,-0.023182916884593174
546196672,0.1666666666666666,0.0,0.15333405854266643,0.1437160616374537,-0.009617996905212728,0.21002557400977395,0.17927596198643111,-0.030749612023342837
546393408,0.0357142857142857,0.0,0.6529057156970363,0.6296522584137021,-0.023253457283334167,0.6949205936688747,0.59222227620762,-0.10269831746125468
546543744,0.0,1.0,0.0778679088144758,0.08363681187903746,0.0057689030645616535,0.15280568609257222,0.17922344617234248,0.02641776007977026
546554880,0.2727272727272727,0.0,0.46753017858293977,0.48810956964444685,0.02057939106150708,0.3769132451531523,0.4090962006831719,0.0321829555300196
546564160,0.0,1.0,0.2179965851464593,0.20143158772701708,-0.01656499741944223,0.18145442977142145,0.19850245060648095,0.01704802083505949
547068992,0.0,1.0,0.04051264378688078,0.034200235745896215,-0.0063124080409845615,0.06782890977484765,0.10475428694186359,0.03692537716701594
547258304,0.0,1.0,0.04635650704656017,0.03371002299446301,-0.01264648405209716,0.06111546943052412,0.05803620021282994,-0.0030792692176941847
547273152,0.0163934426229508,,0.8434756332748234,0.8770422564305506,0.033566623155727116,0.8316632598096024,0.7694025021385369,-0.062260757671065536
547315840,1.0,,0.07219583916445153,0.03727369237137086,-0.03492214679308067,0.08981950602894914,0.12165680614124438,0.03183730011229524
547334400,0.0,1.0,0.09425044958293904,0.07404262642212138,-0.020207823160817664,0.10986360528467223,0.09672751157762483,-0.013136093707047408
547345536,0.0,0.0,0.05662662483509162,0.045104075270689443,-0.011522549564402178,0.07857824136106652,0.08627662423974228,0.007698382878675761
547451328,0.0449438202247191,1.0,0.9027708116934237,0.9277899126948801,0.025019101001456434,0.8663432237520334,0.8554331915620444,-0.010910032189988983
547455040,0.0,0.0,0.5272732693048582,0.5721069582944965,0.044833688989638354,0.5312580679880382,0.5549875736861397,0.023729505698101505
547570112,0.0,0.0,0.04253751192033221,0.04048440491184226,-0.0020531070084899503,0.05850459536554587,0.08576571301467002,0.02726111764912415
547752000,0.0425531914893617,0.0,0.7705677823799686,0.8048575358606839,0.03428975348071528,0.8120193591183257,0.8409053436846874,0.02888598456636171
547833664,0.0405405405405405,0.0,0.8675940566014959,0.9005523147825355,0.03295825818103959,0.8662117378355465,0.8694069041553221,0.0031951663197755664
547919040,0.0,0.0,0.051439269865116564,0.05026214569505677,-0.0011771241700597943,0.07878859154099348,0.09778329687134438,0.0189947053303509
547954304,0.0485436893203883,0.0,0.6941955252268829,0.6800114175995435,-0.014184107627339348,0.455120520801594,0.6730660906196212,0.2179455698180272
548171456,0.1077257889009793,0.0,0.986948294513779,0.9899565905950787,0.0030082960812997106,0.9481108144037675,0.9113814901374766,-0.03672932426629094
548177024,0.0769230769230769,,0.0803585099505991,0.05095747796963338,-0.029401031980965713,0.12374489347888863,0.11020159914731288,-0.01354329433157575
548293952,0.1,0.0,0.17496989734844196,0.14571797828597952,-0.02925191906246244,0.2091826067631206,0.20173255676234206,-0.00745005000077853
548438720,0.0,0.0,0.07790932745230628,0.07014165261903657,-0.007767674833269705,0.10080472344621866,0.10581495344673536,0.005010230000516702
548557504,0.0,0.0,0.12424636430344245,0.10792585271516504,-0.01632051158827741,0.13202186769613247,0.17335593851510095,0.04133407081896848
548689280,0.094017094017094,1.0,0.8674272351116543,0.8815496282844831,0.014122393172828818,0.86796085165357,0.9157193467206259,0.047758495067055984
548776512,0.0,,0.08719519298345745,0.07307553755418653,-0.01411965542927092,0.11191627087456459,0.10227172388867707,-0.009644546985887514
548852608,0.0,0.0,0.05184992370531278,0.04501562538633777,-0.006834298318975009,0.08145664796785654,0.09543473733316343,0.013978089365306895
548962112,0.0625,0.0,0.5376495169947499,0.5537847683623238,0.016135251367573877,0.5575273215852861,0.6628777897959942,0.10535046821070815
549116160,0.0,1.0,0.11984694412681961,0.13807136001290016,0.01822441588608055,0.12576831305287783,0.1809158895033407,0.055147576450462865
549344448,0.0515463917525773,,0.877323989750198,0.9454735146220516,0.06814952487185366,0.8708483605490323,0.9001300780487799,0.029281717499747617
549370432,0.0,1.0,0.06921066709942024,0.06762814419076327,-0.001582522908656972,0.10782980707873877,0.15200803090791182,0.04417822382917305
549556032,0.0,0.0,0.048237948366624255,0.03869353156096313,-0.009544416805661121,0.08229410931527298,0.08371986837677733,0.0014257590615043558
549619136,0.1666666666666666,0.0,0.09499674274916638,0.07531130219427501,-0.019685440554891367,0.13554868499614295,0.16721861476023406,0.03166992976409111
549626560,0.0681818181818181,,0.7109225064479153,0.7074216645046862,-0.0035008419432290827,0.6616319194151409,0.7239428535766542,0.06231093416151334
549630272,0.0543478260869565,,0.8890160048374389,0.914476196684483,0.025460191847044067,0.8531589255440428,0.876357768098315,0.02319884255427218
549674816,0.1245421245421245,0.0,0.984202752539565,0.988556852091057,0.004354099551492019,0.9552122215176136,0.9321116815755738,-0.023100539942039866
549884544,0.025,0.0,0.7897576825559022,0.8167355477616158,0.026977865205713658,0.7794215632450685,0.872508444976798,0.09308688173172952
549975488,0.125,0.0,0.08021882927388549,0.052903529842813865,-0.027315299431071624,0.12486161056347679,0.09725762003179797,-0.02760399053167882
549984768,0.0666666666666666,0.0,0.560286798106192,0.5987875416336823,0.03850074352749033,0.566009450063776,0.5988395355475544,0.032830085483778415
550057152,0.0,0.0,0.13320698518217441,0.14256824130159015,0.00936125611941574,0.19663858411085877,0.20642783397175996,0.009789249860901184
550190784,0.03125,0.0,0.5928777986478018,0.6205305339228687,0.027652735275066953,0.549269308978109,0.5691997803115554,0.019930471333446387
550242752,0.0222222222222222,0.0,0.8262011681027708,0.8567623274736377,0.030561159370866897,0.8454139454756404,0.8561778560518065,0.010763910576166102
550285440,0.0,0.0,0.16599338570875888,0.14415320441637958,-0.0218401812923793,0.14529788174545075,0.17549938069999219,0.03020149895454144
550287296,0.0,0.0,0.07368055511393982,0.05730880335983853,-0.016371751754101292,0.10301479860940635,0.09148654144562127,-0.011528257163785083
550458048,0.0,0.0,0.17890135896516432,0.15125538946755074,-0.02764596949761358,0.18010800581531658,0.1828037111099395,0.00269570529462293
550888640,0.0,0.0,0.07643389593728916,0.06637511287902317,-0.010058783058265991,0.09546563176616875,0.13731036111728265,0.0418447293511139
550940608,0.0,0.0,0.19222265890839582,0.2249537820390775,0.03273112313068169,0.18459242247726995,0.29804986418049384,0.11345744170322389
551009280,0.0,0.0,0.11144112220354363,0.15168814058421498,0.04024701838067135,0.19018988779779455,0.2779937766838349,0.08780388888604035
551079808,0.0,0.0,0.05335022264916782,0.046386024128662696,-0.006964198520505123,0.08963641526866095,0.08951129306081906,-0.00012512220784188788
551126208,0.0,0.0,0.052786184908810145,0.04150897156863815,-0.011277213340171996,0.070203120199697,0.08215898363489516,0.011955863435198152
551180032,0.1075268817204301,0.0,0.8957509342550248,0.9225275870623753,0.02677665280735042,0.8669014220200906,0.8706992257240048,0.0037978037039142487
551187456,0.0,0.0,0.05428839498847172,0.04901190819945601,-0.005276486789015711,0.08730250141871572,0.09358319514046397,0.006280693721748248
551304384,0.4545454545454545,0.0,0.3919074833148223,0.2958503783658755,-0.09605710494894676,0.3499758173961369,0.30655121745696406,-0.04342459993917286
551436160,0.0,0.0,0.14564796306164932,0.1825519519115148,0.03690398884986548,0.23627648892235206,0.27857067867083474,0.042294189748482675
551588352,0.0614334470989761,0.0,0.9662829702177016,0.9743226288169772,0.008039658599275579,0.9231642722879146,0.9478197793757844,0.024655507087869788
551621760,0.5,,0.06233261923242991,0.04762569782859522,-0.014706921403834686,0.09056656234206302,0.1536798545727333,0.06311329223067029
551694144,0.0,0.0,0.04334960398305678,0.033865330596585475,-0.009484273386471308,0.07539306787264755,0.07830780907665659,0.0029147412040090442
551736832,0.0,0.0,0.27112809259673737,0.23814771169144147,-0.0329803809052959,0.262255648386401,0.3013566090539667,0.03910096066756574
551863040,0.1301775147928994,0.0,0.9251685802434627,0.9393047477176502,0.014136167474187444,0.900348995510753,0.8830128833226971,-0.017336112188055863
552070912,0.0,0.0,0.060750081786924495,0.060800193670940035,5.011188401553984e-05,0.08695890121139938,0.1461357654112838,0.05917686419988444
